"Departamento","Municipio","Código prestador","Nombre prestador","nit IPS ","num digito_verificion","naturaleza","num nivel atencion","Código sede","Número sede","nom sede IPS","Gerente","Dirección","Email","Teléfono","nom grupo capacidad ","nom descripcion capacidad ","num cantidad capacidad instalada","Fecha Corte","Fuente"
"Caldas","PENSILVANIA","1754100878","ESE HOSPITAL LOCAL SAN JUAN DE DIOS","890,801,719","3","Pública","1","1754100878","22","CENTRO DE SALUD PUEBLO NUEVO","DIANA CRISTINA GOMEZ CASTAÑO","CORREGIMIENTO PUEBLO NUEVO","gerencia@esehospitalpensilvania.gov.co","3113241799","AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","PENSILVANIA","1754100878","ESE HOSPITAL LOCAL SAN JUAN DE DIOS","890,801,719","3","Pública","1","1754100878","22","CENTRO DE SALUD PUEBLO NUEVO","DIANA CRISTINA GOMEZ CASTAÑO","CORREGIMIENTO PUEBLO NUEVO","gerencia@esehospitalpensilvania.gov.co","3113241799","CAMILLAS","Observación Adultos Hombres","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Cali","CALI","7600100378","SERVICIO DE TERAPIA RENAL S.A.S.","805,006,345","3","Privada",,"7600100378","01","SERVICIO DE TERAPIA RENAL CALI S.A.S.","LUIS ALBERTO DELGADO RAMOS","CALLE 5A #42-10","gladys_ochoa@baxter.com","3691189","CONSULTORIOS","Consulta Externa","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","PENSILVANIA","1754100878","ESE HOSPITAL LOCAL SAN JUAN DE DIOS","890,801,719","3","Pública","1","1754100878","22","CENTRO DE SALUD PUEBLO NUEVO","DIANA CRISTINA GOMEZ CASTAÑO","CORREGIMIENTO PUEBLO NUEVO","gerencia@esehospitalpensilvania.gov.co","3113241799","CAMILLAS","Observación Adultos Mujeres","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","PENSILVANIA","1754100878","ESE HOSPITAL LOCAL SAN JUAN DE DIOS","890,801,719","3","Pública","1","1754100878","22","CENTRO DE SALUD PUEBLO NUEVO","DIANA CRISTINA GOMEZ CASTAÑO","CORREGIMIENTO PUEBLO NUEVO","gerencia@esehospitalpensilvania.gov.co","3113241799","CONSULTORIOS","Urgencias","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","PENSILVANIA","1754100878","ESE HOSPITAL LOCAL SAN JUAN DE DIOS","890,801,719","3","Pública","1","1754100878","22","CENTRO DE SALUD PUEBLO NUEVO","DIANA CRISTINA GOMEZ CASTAÑO","CORREGIMIENTO PUEBLO NUEVO","gerencia@esehospitalpensilvania.gov.co","3113241799","CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400405","INGRUMA  SALUD LTDA","810,005,727","7","Privada",,"1761400405","01","INGRUMA  SALUD   IPS 1","LUZ OMAIRA TAPASCO LOPEZ","CL 10 No. 9-19","ingrumasaludriosucio@gmail.com","8591881","CONSULTORIOS","Consulta Externa","6","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400405","INGRUMA  SALUD LTDA","810,005,727","7","Privada",,"1761400405","01","INGRUMA  SALUD   IPS 1","LUZ OMAIRA TAPASCO LOPEZ","CL 10 No. 9-19","ingrumasaludriosucio@gmail.com","8591881","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"AMBULANCIAS","Medicalizada","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMAS","Pediátrica","6","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMAS","Adultos","27","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMAS","Intermedia Adultos","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMAS","Intensiva Adultos","10","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMILLAS","Observación Pediátrica","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMILLAS","Observación Adultos Hombres","5","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CAMILLAS","Observación Adultos Mujeres","5","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CONSULTORIOS","Urgencias","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"CONSULTORIOS","Consulta Externa","19","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"SALAS","Partos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"SALAS","Procedimientos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","01","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","SANDRA LUCIA DIAZ TEJADA","Carrera 5 # 18-17 Avenida Fundadores Frente al Coliseo Municipal","gerencia@hospitalriosucio.gov.co",,"SALAS","Sala de Cirugía","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","04","CENTRO DE SALUD SAN LORENZO","SANDRA LUCIA DIAZ TEJADA","VEREDA SAN LORENZO","centrodesaludsanlorenzo@hospitalriosucio.gov.co","8604191","AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","04","CENTRO DE SALUD SAN LORENZO","SANDRA LUCIA DIAZ TEJADA","VEREDA SAN LORENZO","centrodesaludsanlorenzo@hospitalriosucio.gov.co","8604191","CONSULTORIOS","Consulta Externa","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761400874","HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE","890,801,989","5","Pública","2","1761400874","05","CENTRO DE SALUD BONAFONT","SANDRA LUCIA DIAZ TEJADA","CENTRO","centrodesaludbonafont@hospitalriosucio.gov.co","8546091","CONSULTORIOS","Consulta Externa","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761402046","ASOCIACIÓN INDÍGENA DEL CAUCA A.I.C. E.P.S.I.","817,001,773","3","Pública","1","1761402046","01","Asociación Indígena del Cauca IPSI MINGA","ELSA IMELDA SÁNCHEZ SÁNCHEZ","LOTE 22 Y 23 CALLE 19A ENTRE CARRERA 5B Y 5C","calidadcaldasipsiminga@gmail.com","8590558","CONSULTORIOS","Consulta Externa","8","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1761402500","RIO-X CENTRO DE RADILOGIA ORAL S.A.S","900,849,170","3","Privada",,"1761402500","01","RIO -X CENTRO DE RADIOLOGIA ORAL S.A.S","ANDRES MAURICIO PADILLA","CALLE 15 No. 5-41","anmauro29@hotmail.com","8591969 - 3104035343","CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1777701281","IPS CLÍNICA ROQUE ARMANDO LÓPEZ ÁLVAREZ E.U.","900,198,012","3","Privada",,"1761401281","04","IPS CLINICA ROQUE ARMANDO LÓPEZ ÁLVAREZ","ROQUE ARMANDO LOPEZ ALVAREZ","CALLE 6 Nº 5 - 45","clinicaralsederiosucio@gmail.com","8590222","CONSULTORIOS","Consulta Externa","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RIOSUCIO","1777701281","IPS CLÍNICA ROQUE ARMANDO LÓPEZ ÁLVAREZ E.U.","900,198,012","3","Privada",,"1761401281","18","IPS CLÍNICA ROQUE ARMANDO LOPEZ ALVAREZ SEDE  SAN SEBASTIAN","ROQUE ARMANDO LOPEZ ALVAREZ","CARRERA 6 CON  CALLE 5 Y 6 N° 5-21","clinicaralsederiosucio@gmail.com","3206882623","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CAMAS","Pediátrica","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CAMAS","Adultos","6","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CAMAS","Atención del Parto","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CAMILLAS","Observación Adultos Hombres","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CAMILLAS","Observación Adultos Mujeres","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CONSULTORIOS","Urgencias","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"CONSULTORIOS","Consulta Externa","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"SALAS","Partos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","RISARALDA","1761600520","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","890,801,235","0","Pública","1","1761600520","01","HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO","WILLIAM ARIAS BETANCURT","CARRERA 4 # 10-39","hsrrcaldas@yahoo.es",,"SALAS","Procedimientos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"AMBULANCIAS","Medicalizada","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"AMBULANCIAS","Medicalizada","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"CAMAS","Pediátrica","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"CAMAS","Adultos","13","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"CAMAS","TPR","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Caldas","SALAMINA","1765300646","HOSPITAL DEPARTAMENTAL FELIPE SUAREZ ESE","890,801,026","8","Pública","2","1765300646","01","ESE HOSPITAL DEPARTAMENTAL  FELIPE SUAREZ","WILSON DIDIER CARMONA DUQUE","CALLE 3 # 9A-21","correspondencia@esefelipesuarez.gov.co",,"CAMILLAS","Observación Pediátrica","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
