provider_code,name,nit,nature,care_level,manager,address,email,phone,sk_geografia,sk_facility
2529002406,SOCIEDAD DE SERVICIOS INTEGRALES EN SALUD S. A. S.-  SIGLA: SERVINSALUD IPS,900534245,Privada,,DERLY BAUTISTA ACOSTA,CRA 11 A No: 20- 73,servinsaludips@hotmail.com,3114560450,1695,6584
2529002430,MISION SALUD INTERNACIONAL SAS,900116722,Privada,,SEVIÑETH MIREYA GARCIA HERNANDEZ,CALLE 18 No 11A-27,MISION_SALUDIPS@HOTMAIL.COM,8866028,1695,6585
2529002458,MEDICAL LAB IPS SAS,900627708,Privada,,MARIA CRISTINA BAQUERO GONZALEZ,CRA 14 BIS 16 BIS 14,MEDICALLABIPSSAS@HOTMAIL.COM,8717050,1695,6586
2529002471,WORLD HEALTH A&V IPS S.A.S,900644220,Privada,,Eduvigis Valle Ballesteros,CARRERA 6 N0: 23 - 11 LOCAL 102,worldhealtha.v@hotmail.com,3112474852,1695,6587
2529002472,AMI PALLIUM COLOMBIA S.A.S,900642294,Privada,,HUGO ALBERTO CHACON DONOSO,Calle 8 # 26-66,alianzapallium@gmail.com,8674317,1695,6588
2529002491,CLINICA LOYOLA SOCIEDAD POR ACCIONES SIMPLIFICADA,830103995,Privada,,JUAN CARLOS FARRE RODRIGUEZ,CARRERA 26A Nº 1A-102,thcalidad@clinicaloyola.com.co,8863016,1695,6589
2529002572,IPS SOCIEDAD MEDICA Y DIAGNOSTICA SAS,900785163,Privada,,PAOLA ASTRID AYALA QUINTERO,CALLE 17 A NO 11-38/40/42/46,gerencia@ipsmedicaresas.com,8718180,1695,6590
2529002615,FUNDACION CAMINANDO HACIA LA LUZ,830510005,Privada,,LILY ESPERANZA RODRIGUEZ JIMENEZ,KM 5 VIA ARBELAEZ VEREDA EL PLACER FINCA KYQK,lily_roji@hotmail.com,3103378208,1695,6591
2529002663,PALUNA VARGAS ESCOBAR SAS,900882387,Privada,,DIANA GRACIELA RODRIGUEZ GARCIA,Calle 8 N. 7-28 Local 201,dradiana555@hotmail.com,3114430298,1695,6592
2529002684,CLINICA DE IMPLANTES DENTALES Y ESPECIALIDADES ODONTOLÓGICAS JP SAS,900972140,Privada,,LUISA FERNANDA JIMENEZ MONROY,CARERA 6 20B-16,gerentejpclinicasdentales@gmail.com,8863683,1695,6593
2529002688,CENTRO OCULAR DE MIOPIA DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,830102932,Privada,,Teresa Sánchez Cifuentes,Calle 17 No 11- 16,CENTROOCULARDEMIOPIA@HOTMAIL.COM,6107771,1695,6594
2529002845,ORALDENTIUM SP IPS S.A.S.,901059822,Privada,,ESTEFI YINETH RAMIREZ BRAVO,CARRERA 7 # 16 - 36,oraldentiumsp@hotmail.com,8716430,1695,6595
2529003553,CLINICA VISUAL FUNVISUAL SAS,900773497,Privada,,SALVADOR FRANCO BLANCO,CL 17 A Nº 12 49,clinicafunvisual@gmail.com,3138763442,1695,6596
2529003562,SAN PABLO ANGEL S.A.S,901252497,Privada,,PABLO JAVIER GARZON MONTAÑO,calle 18 No. 11-33,sanpabloangel1@gmail.com,3114560450,1695,6597
2529003709,CONTINENTAL LIFE AMBULANCIAS SAS,901106703,Privada,,LAURA BOLAÑOS MOLINA,CARRERA 7 # 2-48,continentallife.ambulancias@hotmail.com,8731212,1695,6598
2529003796,SERVICIOS EN SALUD Y ATENCION MEDICA DE URGENCIAS S.A.S  - SSAMUR S.A.S,901337597,Privada,,JULIAN ROBERTO SILVA BELTRAN,CALLE 17A N: 9 - 44,SSAMURSAS@GMAIL.COM,3172705162,1695,6599
2529003866,RED GLOBAL IPS SAS,901381238,Privada,,Luis Francisco Niño Martinez,CALLE 20 2B 48,redglobalips@gmail.com,3229449452,1695,6600
2529003909,CLINICA CEREN SAS SIGLA CEREN SAS,900510844,Privada,,LILIAN CAROLINA GUZMAN MORENO,CR 11 NO 20 - 73  PISO 1,GERENCIA@CEREC.CO,3105615026,1695,6601
2529003939,UROMEDICS S.A.S,901230406,Privada,,SAMER HOUDA,CALLE 17 No 12-60 PISO 1,samerhouda@hotmail.com,7389806,1695,6602
2529004008,CARDIOSURE IPS SAS,901405638,Privada,,OSCAR ALONSO ROJAS VARGAS,TRANSV.12 N. 18-16 LC 102,cardiosureips@gmail.com,3214882104,1695,6603
2529004030,centro integral fonoaudiológico somos oídos ips sas,901416682,Privada,,OSCAR JAVIER SUESCÚN ESPINEL,CALLE 18A #11A-36,somos.oidos.ips@gmail.com,3124536241,1695,6604
2529004258,ANGLO SALUD IPS SAS,901478717,Privada,,MONICA ANDREA BELLO CLAVIJO,CALLE 18 B 11B 20 QUINTA DE BALMORAL,anglosaludips@gmail.com,3016884685,1695,6605
2575402734,BIENESTAR IPS SAS,800223206,Privada,,MARCELA HOYOS DAZA,Calle 7 N° 26 - 69,notificacionesjudiciales@bienestarips.com,3164659236,1695,6606
2529700035,E.S.E.  HOSPITAL SAN FRANCISCO DE GACHETA,899999163,Pública,2.0,LEIDY ALEXANDRA SEMA ABRIL,calle 3A No 4-12,hgacheta@cundinamarca.gov.co,8535618,1697,6607
2573600017,ESE HOSPITAL SAN ANTONIO,899999158,Pública,1.0,ASTRID YUBELI RODRIGUEZ PRIETO,KR 2 No. 6-41,gerente@hospital-sesquile-cundinamarca.gov.co,3223038204,1698,6608
2529700035,E.S.E.  HOSPITAL SAN FRANCISCO DE GACHETA,899999163,Pública,2.0,LEIDY ALEXANDRA SEMA ABRIL,CARRERA 8 No 6A 121,hgacheta@cundinamarca.gov.co,8538342,1699,6609
2529700035,E.S.E.  HOSPITAL SAN FRANCISCO DE GACHETA,899999163,Pública,2.0,LEIDY ALEXANDRA SEMA ABRIL,Carrerra 4 No 4-20,hgacheta@cundinamarca.gov.co,8535618,1700,6610
2517500186,OPTICENTRO INTERNACIONAL S.A.S,860043998,Privada,,GINA SANCHEZ CHARRY,CARRERA 7 A NO. 33-77/199 Y DIAGONAL 8 NO. 33-26/136 LC 243,gina.sanchez@opticentro.com.co,3258025,1696,6611
2517501384,INVERSIONES DAMA SALUD SAS,830108482,Privada,,GLENIA YINETH JIMENEZ NIÑO,KR 10 No 20 - 12,coordinadorhabilitacion@sonria.com.co,8353748,1696,6612
2517502485,CENTRO DE ATENCIÓN E INVESTIGACIÓN MEDICA SAS,900187738,Privada,,Humberto Reynales,"CRA 7C NRO. 30 - 06 URB. LA MAGDALENA, MANZANA G CASA 6",gerencia@caimed.com,2441444,1696,6613
2517503420,ENTIDAD PROMOTORA DE SALUD SANITAS S.A.S,800251440,Privada,,Adriana Bareño Rodriguez,Carrera 7a no. 33 - 77 Local 2 - 36 C.C. Unicentro,mnempeque@epssanitas.com,6466060,1696,6614
2526902625,IMPROVE QUALITY REDUCE COST SAVE LIFES AUDITORES S.A.S (QCL AUDITORES),900784482,Privada,,CRISTIAN CAMILO GOMEZ GONGORA,CALLE 20 A NO 7 - 11,servisaludqcl@gmail.com,3183560181,1696,6615
2528600208,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,860007336,Privada,,LILI YHOJANA DELGADO PIRAQUIVE,KR 7 # 33 B - 77/199 LOCAL 134,calidad.colsubsidio@colsubsidio.com,8886081,1696,6616
2529002370,MEDILIFE IPS SAS,900532472,Privada,,ANDRES FELIPE PALOMINO BAQUERO,CRA 8 #34-41,MEDILIFEIPSSAS@HOTMAIL.COM,3105749339,1696,6617
2530700004,SOCIEDAD DE ESPECIALISTAS DE GIRARDOT S.A.S,890601210,Privada,,LEONOR GONZALEZ,CL 13 No.10-49 Y CL 13 No.10-65,agerencia@clinicadeespecialistasgirardot.com,6017943221,1696,6618
2530700010,RTS S.A.S,805011262,Privada,,JULIA YANETH LOZANO AMAYA,CRA 8A No 20A - 01 BRR GRANADA,julia_lozano@baxter.com,1,1696,6619
2530700088,FUNDACION CENTRO DE REHABILITACION DEL NIÑO ESPECIAL CERES,808000024,Privada,,,VDA GUABINAL PLAN CARRETERA GIRARDOT-TOCAIMA KM 5 A 400 MT DE LA VIA COSTADO NORTE,ceresadmon@gmail.com,3003157181,1696,6620
2530700122,CLINICA METROPOLITANA CMO I.P.S. S.A.S.,808000252,Privada,,MARIA ANGELICA GONZALEZ TOVAR,CALLE 20 No.8-15 Barrio Granada,gerenciametropolitanaips@gmail.com,3115890777,1696,6621
2530700203,LIGA CONTRA EL CANCER CAPITULO GIRARDOT,800003577,Privada,,ISABEL DEL SOCORRO FORERO DE HENNESSEY,CARRERA 8 No. 14-64,ligacontraelcancergirardot@gmail.com,,1696,6622
2530700280,PROMOVER SAS,809002913,Privada,,Carmen Sofia Pardo Rodriguez,CRA 8A Nº 20A Nº 22/24/28 LOCAL 2 B/ GRANADA,direccionips@promoversas.com.co,8310278,1696,6623
2530702062,SERVIODONTO GIRARDOT E.U.,900219084,Privada,,EDGAR RICARDO FRESNEDA ARIZA,KR 8 A Nº 20 A-56,edgarfresneda@hotmail.com,8353877,1696,6624
2530702074,FRESENIUS MEDICAL CARE COLOMBIA S.A.,830007355,Privada,,BOLIVAR FERNANDO CORDERO BARRAGAN,KR 7A No. 31 - 54,Gina.Dussan@fmc-ag.com,3103157482,1696,6625
2530702151,"MEDICINA Y SALUD DE COLOMBIA S.A. ""M&S""",830140725,Privada,,ROBERTO JOSE LINDO ROJAS,CL 25 No 12 56,directivosmys@gmail.com,8352744,1696,6626
2530702174,Clínica odontólogica  especializada Dentisonrisa S.A.S,900219322,Privada,,Claudia Chaves Molina,CL 20 # 8 A 13,dentisonrisa@yahoo.com,091,1696,6627
2530702180,ODONTOLOGIA GENERAL Y ESPECIALIZADA SONRISA SANA IPS SAS,900281185,Privada,,LUISA FERNANDA JIMENEZ MONROY,CL 20 N° 7 A - 51,endoluisa@yahoo.com,8884901,1696,6628
2530702223,OPTICAS ORSOVISION S.A.S.,809010402,Privada,,CARMEN SOFIA PARDO RODRIGUEZ,CRA 8A Nº 20A Nº 22/24/28  LOCAL 1 B/ GRANADA,direccionips@promoversas.com.co,8310872,1696,6629
2530702227,CLI-D- DENTAL SAS,900264975,Privada,,Mauricio Ramiro Escandon Garcia,Cl 20 Nº 7A - 71,escandondentalc@hotmail.com,8311767,1696,6630
2530702323,AUDIOCOM SAS,814003448,Privada,,Jairo Diego Portilla Toro,Cra 7a No. 20-10 local 204,administracion@audiocom.com.co,1,1696,6631
2530702354,Salud Llanos IPS Ltda,900274663,Privada,,Alexander Romero Romero,CALLE 20 N° 7a-23 2 PISO,direcciongirardot@saludllanosips.com,3208353943,1696,6632
2530702389,SANTA CLARA INVERSIONES SAS,900585439,Privada,,Ligia del Pilar Salazar Lopez,Calle 21 No. 7 - 29,odontosantaclara@hotmail.com,1,1696,6633
2530702467,ASISTENCIA Y ASESORIAS INTEGRALES EN SALUD OCUPACIONAL SAS,900595056,Privada,,Andrea Gacharna,CRA 8 N 19-32 LOCAL 1 Y 2,agacharnasiso@hotmail.com,8351007,1696,6634
2530702620,SOCIEDAD CLINICA EMCOSALUD S.A,813005431,Privada,,ABEL FERNELY SEPULVEDA RAMOS,CLL 20A No 8-48,emcosalud@emcosalud.com,3219068336,1696,6635
2530702631,DUMIAN MÉDICAL S.A.S,805027743,Privada,,DANIEL EDUARDO NUÑEZ CONVERS,CRA 5 No. 20 C 30,calidad@clinicasanrafael.net,8886000,1696,6636
2530702645,ED SALUD S.A.S.,900432920,Privada,,HUGO PENAGOS QUINTERO,CARRERA 5 NRO 35-96 LOCAL 107 AVENIDA KENNEDY,edsaludsas@hotmail.com,3003847989,1696,6637
2530702652,LUXOTTICA OF COLOMBIA S.A.S,900108281,Privada,,German Venegas Fajardo,CRA 7 A NO 33-77/199 Local 1-18 y 1-19,yohana.chacon@co.luxottica.com,5938860,1696,6638
2530702686,NP MEDICAL IPS SAS,900413988,Privada,,Alexander Neira Medina,KR 19 22 53,calidad@grupomacromedips.com.co,3143316602,1696,6639
2530702817,UNIDAD OFTALMOLOGICA DE ALTA TECNOLOGIA S.A.S,900606427,Privada,,ROSA LILIANA BUITRAGO MEJIA,CALLE 20A # 7-40 B/ GRANADA,rlilianabuitrago@gmail.com,3153102430,1696,6640
2530702825,REMY IPS SAS,900589178,Privada,,FREDDY PINILLA,CARRERA 17 # 14-02,GERENCIA@REMYIPS.COM.CO,3045450569,1696,6641
2530702953,SERVICIOS DE GESTION INTEGRADA S.A.S. - SERGEINT SAS,900477525,Privada,,gerencia@sgisas.com,CARRERA 8A N 20A 25 BRR GRANADA,direccionadministrativa@sgi.com.co,3015772645,1696,6642
2530703241,JUNICAL MEDICAL S.A.S.,901164974,Privada,,MAGDA VALERIA MENDEZ CAICEDO,CRA 6A N 20-115 Y CRA 5 N 20A-37 /05/39/45/47,calidadjunical@gmail.com,3208015513,1696,6643
2530703666,DEBSALUD S.A.S,901298597,Privada,,YURANI ROCIO BONILLA BERNAL,Calle 20 numero 7a-01,debsaludsas@gmail.com,3188711100,1696,6644
2530703737,IPS SALUD INTEGRAL KAIROS S.A.S,901319141,Privada,,ANDREI ALEXI ROJAS MARTINEZ,CALLE 21 # 8-41,ipskairossas@gmail.com,3182801779,1696,6645
2530703786,ASSOMET ASESORES S.A.S,900599216,Privada,,JAIME  AUGUSTO CARRILLO CASTRO,CRA 7 A No. 20 - 10 B/ GRANADA,assometsas@gmail.com,8889842,1696,6646
2530703875,I.P.S. TEJIDO SALUD SAS,901357380,Privada,,ERIKA PAOLA BUSTOS TRIANA,CL 20 No. 8 A - 20 OF 205 ED MEDIC CENTER,ipstejidosalud@gmail.com,3133941255,1696,6647
2530703957,IPS PRESERVASALUD SAS,901404535,Privada,,hugo fernando ramirez jaramillo,carrera 8 numero 20-47,ipspreservasaludsas@gmail.com,3134047262,1696,6648
2530704078,CARDIOLOGIA SIGLO XXI S.A.S,900600212,Privada,,LUZ AYDEE PELAEZ MACHUCA,CARRERA 7 # 20 A - 68,gerencia@cardiosigloxxi.com,3208582359,1696,6649
2530704417,HEALIFY IPS SAS,901462123,Privada,,DIANA MARCELA ZAMBRANO PUENTES,CALLE 20 A NO 7A 41,healifyadmon@gmail.com,3203164295,1696,6650
2530704550,IPS CAP CONVIDA SAS,901590651,Privada,,GUSTAVO ENRIQUE BERNAL PEREZ,CRA 9 N° 19-18/71 ESQUINA - BARRIO GRANADA,gerencia@ipscapconvida.com.co,3242732272,1696,6651
2538603995,NORDVITAL IPS S.A.S.,900758573,Privada,,NOHORA RAMOS MARQUEZ,CR 11 N 22 19,calidad@nordvitalips.com,3178189073,1696,6652
2575401988,VIRREY SOLIS IPS S.A.,800003765,Privada,,HENRY ALBERTO RIVEROS QUEVEDO,Carrera 7A N° 20-21,calidad@virreysolisips.com.co,8872800,1696,6653
2575402734,BIENESTAR IPS SAS,800223206,Privada,,MARCELA HOYOS DAZA,CALLE 20 A No 7 a 18/20,notificacionesjudiciales@bienestarips.com,3164659236,1696,6654
2584303694,INVERSIONES FLOR ALFA & OMEGA SAS,901314276,Privada,,MAYRA DEL SOCORRO BERMEO AYALA,CALLE 20A # 7A-31,gerenciafloralfayomega@gmail.com,3124965493,1696,6655
2575400380,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,800006850,Pública,1.0,ALEXANDRA GONZALEZ MORENO,CL 10 No. 13 - 15,gerencia@hmgy.gov.co,7309230,1701,6656
2531700044,ESE  HOSPITAL  SAN JOSE DE GUACHETA,800204497,Pública,1.0,LUIS ALFREDO NIÑO BENITEZ,CARRERA 2 No. 1 - 50,gerencia@hospitalguacheta.gov.co,918556129,1702,6657
2584301844,CENTRO MEDICO PROVINSALUD IPS SOCIEDAD DE RESPONSABILIDAD LTDA,900124020,Privada,,ALBA GUTIERREZ CAMACHO,CL 1 A  No. 2 - 44,albaguti23@hotmail.com,8556332,1702,6658
2526902625,IMPROVE QUALITY REDUCE COST SAVE LIFES AUDITORES S.A.S (QCL AUDITORES),900784482,Privada,,MILTON JAIME HERNANDEZ NEIRA,CARRERA 6 # 4 - 20,servisaludqcl@gmail.com,8466026,1703,6659
2532000074,E.S.E.  HOSPITAL SAN JOSE DE GUADUAS,860020283,Pública,1.0,SANDRA BIBIANA IOANNA PLATA GARCÍA,CL 4 No. 12-41,gerencia@esehospitalsanjosedeguaduas.gov.co,8466366,1703,6660
2532002166,UNIPSALUD GUADUAS IPS SAS,900263740,Privada,,CLAUDIA FIDELIGNA BERMUDEZ CORONADO,CALLE 1 SUR 4 22-26,unipsalud2000@yahoo.com,8466393,1703,6661
2532002401,UNIDAD MEDICA MILLAN SAS,900528869,Privada,,ALBERTO GUTIERREZ MILLAN,CL 2 No 7 - 07 BRR CENTRO,ipsunimedmillan@hotmail.com,3138511519,1703,6662
2532002527,IPS EPSALUD OCUPACIONAL SAS,900663299,Privada,,EUNICE PARRA MARTINEZ,CR 3 1 17 21 BRR CENTRO,eunipama@yahoo.es,8466176,1703,6663
2532600053,E.S.E. HOSPITAL SAN ANTONIO DE GUATAVITA,860035447,Pública,1.0,ELIZABETH PARDO SANCHEZ,KR 1A N° 6-22,hguatavita@cundinamarca.gov.co   calidadguascaguatavita@gmail.com,3175049784,1704,6664
2530702631,DUMIAN MÉDICAL S.A.S,805027743,Privada,,DANIEL EDUARDO NUÑEZ CONVERS,Carrera 3 No. 6-69 Barrio El Centro,calidad@clinicasanrafael.net,8886000,1705,6665
2532600053,E.S.E. HOSPITAL SAN ANTONIO DE GUATAVITA,860035447,Pública,1.0,ELIZABETH PARDO SANCHEZ,Calle 6 N° 6-04,hguatavita@cundinamarca.gov.co,8577120,1706,6666
2532602515,Centro de intervenciones de conductas adictivas existir S.A.S,900742081,Privada,,BAYRO AVILA VERGARA,VEREDA TOMINE DEL INDIO FINCA MI CABAÑA,existir20156@gmail.com,3232106038,1706,6667
2532604287,REDES MEDICAS SAS IPS,900981229,Privada,,JORGE AUGUSTO MARQUEZ OROZCO,Vda Tomine De Indios Predio El Mirador Del Tomine,jorge.marquez@redesmedicasips.com,3147957213,1706,6668
2526900049,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,899999151,Pública,2.0,WALDETRUDES AGUIRRE RAMIREZ,CALLE 4 N. 5 40,gerencia@hospitalfacatativa.gov.co,8463684,1707,6669
2515100016,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,832001411,Pública,2.0,OMAR AUGUSTO SILVA PINZON,Calle 2 No 1-25,gerencia@hospitalcaqueza.gov.co,8480353,1708,6670
2515100016,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,832001411,Pública,2.0,OMAR AUGUSTO SILVA PINZON,CLL 4 No. 3-35,gerencia@hospitalcaqueza.gov.co,8480024,1709,6671
2581500027,E.S.E.  HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,890680033,Pública,1.0,FERNANDO ANIBAL PEÑA DIAZ,C 2 4-46/56,htocaima@cundinamarca.gov.co,3203334152,1710,6672
2537200314,E.S.E POLICLINICO DE JUNIN,900000427,Pública,1.0,JUAN CARLOS BELTRAN BELTRABN,KR 3 No. 5-27,policlinicojunin@yahoo.com,8533048,1711,6673
2537702343,CLINICA NEUROREHABILITAR CALERA,900244203,Privada,,LAURA MANTILLA SANCHEZ,KM 7.5 VIA LA CALERA,gestioncalidad@neurorehabilitar.com,3204529163,1712,6674
2537704372,GRUPO FAMILIAR EMPRESARIAL IPS SAS.,901513019,Privada,,FLOR MARINA LOPEZ CLAVIJO,Av 2 No. 1 15 Sur P 2,grupofamiliarempresarialsas@gmail.com,3103242220,1712,6675
2575800051,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,860023878,Pública,1.0,PAULA FERNANDA DEL REAL SUAREZ,kR. 4 Cl  8 ESQUINA,hospitalsopo@hospitalsopo.com,8601033,1712,6676
2528600208,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,860007336,Privada,,LILI YHOJANA DELGADO PIRAQUIVE,Diagonal 4 No 5-150 Piso 2 Local 1 - Centro Comercial Parque Tequendama.,calidad.colsubsidio@colsubsidio.com,7458285,1713,6677
2538600014,MESALUD LIMITADA,808000299,Privada,,ENRIQUE ALFONSO VELANDIA SARMIENTO,CALLE 4A No 27-85,jancafo@hotmail.com,8470994,1713,6678
2538600043,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,890680027,Pública,2.0,VIVIANA MARCELA CLAVIJO,CALLE 8 25 34,gerencia@hospilamesa.gov.co,3172601556,1713,6679
2538602125,DENTI-SONRIA LTDA,900177340,Privada,,JAIME URIEL ACERO RAMIREZ,CL  8 No. 14 - 69,Denti.sonria@hotmail.com,8471217,1713,6680
2538602179,DENT ORAL E. U.,900282472,Privada,,JAIME IGNACIO MENDEZ VILLALBA,KR 25 No 8 - 26,dent_oral@hotmail.com,8470050,1713,6681
2538602540,LABORAL MEDICAL ALTERNATIVA IPS,900760280,Privada,,LUCRECIA RODRIGUEZ ROJAS,CARRERA 25 N 5-36,glurodri@hotmail.com,8471836,1713,6682
2538602973,Grupo D&D Salud SAS,900983676,Privada,,FRANCY CATALINA TORRES RODRIGUEZ,Calle 4 a # 27 -47 local 101,multisentidorehabilitacion@gmail.com,8970402,1713,6683
2538603373,VIDA INTEGRA IPS S.A.S.,901205193,Privada,,TATIANA PAOLA SANTOS HERNANDEZ,CALLE 4 N 27A - 50,vidaintegraips@gmail.com,3209643937,1713,6684
2538603995,NORDVITAL IPS S.A.S.,900758573,Privada,,NOHORA RAMOS MARQUEZ,CALLE 8 No. 24 - 67,calidad@nordvitalips.com,3178189073,1713,6685
2538604388,CENTRO MEDICO REGIONAL SANTA MARIAS SAS,901552337,Privada,,LUISA FERNANDA MARTINEZ NIÑO,CL 8 No  21 B - 24,gerenciaipsregionalsantamaria@gmail.com,3123095547,1713,6686
2539400034,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,899999165,Pública,1.0,JAIBLEIDY MAGALY RAMIREZ GUTIERREZ,KR 5 No. 1-08,contactenos@esehospital-lapalma.gov.co,3504264850,1714,6687
2539804494,NIKMONS S.A.S.,901557660,Privada,,NELSON FACUNDO BERNAL GUTIERREZ,CARRERA 2 # 8 - 20 PISO 1,sanjoseups7@gmail.com,3108744543,1715,6688
2587500032,E.S.E.  HOSPITAL SALAZAR VILLETA,860015929,Pública,1.0,JULIA ISABEL MUELLE PLAZAS,CENTRO,hvilleta@cundinamarca.gov.co,8444573,1715,6689
2540201840,IPS CENTRO MEDICO SANTA MARIA LIMITADA,900135240,Privada,,LILIANA BERNAL MORENO,CRA 3A No 17 115 LA VEGA CUNDINAMARCA,censantamaria@yahoo.es,918457292,1716,6690
2540203113,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,900807482,Pública,1.0,VIVIANA MARCELA CLAVIJO,TRANSVERSAL 3 Nº 10 - 50,gerencia@eselavega-cundinamarca.gov.co,8458814,1716,6691
2584300026,EMPRESA SOCIAL DEL ESTADO  HOSPITAL EL SALVADOR DE UBATE,899999147,Pública,2.0,AIXA JOVANA CIFUENTES BELTRAN,CL 3 No. 5-16,gestiondecalidadhospitalubate@gmail.com,8557120,1717,6692
2518300025,EMPRESA SOCIAL DEL ESTADO  REGION DE SALUD CENTRO ORIENTE ALMEIDAS,860024766,Pública,1.0,ADRIANA  MARIA   ROJAS  GUTIERREZ,CL 5 Nº 8 48,gerencia@hospitalsanmartindeporreschoconta.gov.co,8561301,1718,6693
2517502140,ORTODONCIA ESPECIALIZADA DENTIMAX S.A.S.,900194667,Privada,,HILDA BEATRIZ BUITRAGO AVILA,CALLE 7 # 17-79,DENTIMAXMADRID@OUTLOOK.COM,8287010,1719,6694
2526902677,ESTRATEGO IPS SAS,900981496,Privada,,CARLOS ALFONSO BETANCOURTH LOPEZ,Calle 4 # 6-41,estrategoips@gmail.com,8252820,1719,6695
2528602549,OPTICA VISION GALLERY SAS,900370218,Privada,,INGRID VIVIANA RODRIGUEZ MARTINEZ,CL 5 5 57,VISIONGALLERYCONTABILIDAD@HOTMAIL.COM,3108549187,1719,6696
2528603155,ROHI IPS SAS,901128801,Privada,,JENNY MARCELA HERRERA VELASCO,CALLE 12 N 1-90 BODEGA 2 PISO 1,calidadrohi@gmail.com,3008022299,1719,6697
2543000021,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,860009555,Pública,1.0,OSCAR LEONARDO MARTINEZ PARRA,CR. 6 N° 11-45,calidad@hsmmadrid.gov.co,5461950,1719,6698
2543000078,CAJA DE COMPENSACION FAMILIAR CAFAM,860013570,Privada,,Javier Andres Urrego,KR 9 No. 7-86,calidadsalud@cafam.com.co,5550700,1719,6699
2543000397,SISMEDICA LTDA,830015870,Privada,,RAFAEL AUGUSTO SUAREZ RAMIREZ,AUT. MEDELLIN KM 15 PUENTE PIEDRA,sismedica@sismedica.com.co,3102637857,1719,6700
2543002532,ORTODONCIA ESPECIALIZADA VITALDENT S.A.S,900779070,Privada,,DEISSY JOHANA ARIAS BUITRAGO,CALLE 9B No. 6-17,ortodonciaespecializavitaldent@gmail.com,8282024,1719,6701
2543002760,JAVAP SALUD OCUPACIONAL SAS,900345460,Privada,,DEICY ROCIO RIAÑO DUARTE,CALLE 9 N° 6E-04,calidad@javapsaludocupacional.com.co,6018253884,1719,6702
2543002794,CLINICA DE ESPECIALIDADES ODONTOLOGICAS HAPPY DENTS SAS,900549826,Privada,,ANGELICA MARIA CORREA MORENO,CL 7 1 22 ESTE PI 2 BARRIO MADRID,happydents2012@gmail.com,8254600,1719,6703
2543002809,NOVECIENTOS ONCE SAS,901026988,Privada,,ORLANDO ALBERTO CARDONA ROJAS,CARRERA 2 NRO. 1A - 25,ambulancias_911@hotmail.com,8281021,1719,6704
2543003097,Medisabana Plus S.A.S,901091611,Privada,,JOSE CAMILO ALONSO NUÑEZ,CL 7 8 ESTE 82 BRR BARRANQUILLITA,medisabana1@gmail.com,3013278634,1719,6705
2543004061,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,800119574,Privada,,FELIPE MAURICIO MORENO ZULOAGA,CALLE 7  1a- 91 C COMERCIAL CASA BLANCA,albert.guerra@optisalud.com,3004852386,1719,6706
2547300189,CORVESALUD S.A.S,830007229,Privada,,Liliana Patricia Prieto Delgadillo,CL 7 No. 10-12,gerencia@corvesalud.com.co,3205786,1719,6707
2547302642,SISTEMAS INTEGRADOS DE GESTIÓN EN MEDICINA LABORAL S.A.S (IPS SIGMEDICAL S.A.S),900923659,Privada,,LINA CONSTANZA BELLO QUINTERO,CARRERA 9 N° 4 -97,directoracomercial@sigmedical.com.co,3112769619,1719,6708
2575402734,BIENESTAR IPS SAS,800223206,Privada,,GABRIEL ENRIQUE PATIÑO QUIÑONEZ,CALLE 7 No 1a 91 local 28  y 29,notificacionesjudiciales@bienestarips.com,3164659236,1719,6709
2518300025,EMPRESA SOCIAL DEL ESTADO  REGION DE SALUD CENTRO ORIENTE ALMEIDAS,860024766,Pública,1.0,ADRIANA MARIA  ROJAS  GUITIERREZ,CL 3 Nº 1 42,gerencia@hospitalsanmartindeporreschoconta.gov.co,8561301,1720,6710
2547300189,CORVESALUD S.A.S,830007229,Privada,,Liliana Patricia Prieto Delgadillo,CL 2 No. 1-80,gerencia@corvesalud.com.co,3205786,1721,6711
2543800045,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,892001990,Pública,1.0,LINA YINNETH VEGA HIDALGO,KR 6 No.11-38,contactenos@esehospitalmedina.gov.co,3124499990,1722,6712
2517500132,CLINICA CHIA S.A,800200789,Privada,,HERNANDO E. OSPINA C.,CL 3 N°4-02,calidad@clinicachia.com,8275695,1721,6713
